2018-04-15 20:06:42,589 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:1
2018-04-15 20:08:41,697 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:08:41,697 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:08:41,697 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:08:49,581 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:18
2018-04-15 20:08:49,581 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:18
2018-04-15 20:08:49,581 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:49,581 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:08:49,582 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:08:49,582 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:19
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:19
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:08:56,215 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:02,918 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:20
2018-04-15 20:09:02,918 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:20
2018-04-15 20:09:02,919 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:02,919 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:02,919 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:02,919 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:10,224 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:21
2018-04-15 20:09:10,224 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:21
2018-04-15 20:09:10,225 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:10,225 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:10,225 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:10,225 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:16,908 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:22
2018-04-15 20:09:16,908 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:22
2018-04-15 20:09:16,909 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:16,909 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:16,909 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:16,909 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:22,960 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:23
2018-04-15 20:09:22,960 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:23
2018-04-15 20:09:22,961 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:22,961 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:22,961 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:22,961 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:28,920 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:24
2018-04-15 20:09:28,920 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:24
2018-04-15 20:09:28,920 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:28,920 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:28,920 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:28,921 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:34,792 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:25
2018-04-15 20:09:34,792 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:25
2018-04-15 20:09:34,792 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:34,792 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:34,793 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:34,793 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:40,784 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:26
2018-04-15 20:09:40,784 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:26
2018-04-15 20:09:40,784 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:40,784 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:40,785 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:40,785 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:46,736 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:27
2018-04-15 20:09:46,736 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:27
2018-04-15 20:09:46,737 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:46,737 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:46,737 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:46,737 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:52,848 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:28
2018-04-15 20:09:52,848 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:28
2018-04-15 20:09:52,849 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:52,849 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:52,849 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:52,849 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:09:58,656 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:29
2018-04-15 20:09:58,656 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:29
2018-04-15 20:09:58,657 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:09:58,657 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:09:58,657 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:09:58,657 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:10:04,548 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:30
2018-04-15 20:10:04,548 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:30
2018-04-15 20:10:04,548 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:10:04,548 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
2018-04-15 20:10:04,549 [DEBUG|FireBrigade/1558545904|TestSearchForFire] best path is:[5127, 3678, 1596, 6567, 4461, 28330, 28314]
2018-04-15 20:10:04,549 [DEBUG|FireBrigade/1558545904|TestSearchForFire] choosed:4461
2018-04-15 20:10:10,296 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] Time:31
2018-04-15 20:10:10,296 [DEBUG|FireBrigade/1558545904|TestSearchForFire] Time:31
2018-04-15 20:10:10,296 [DEBUG|FireBrigade/1558545904|TestBuildingDetector] FieryBuildingsTargets: []
2018-04-15 20:10:10,296 [DEBUG|FireBrigade/1558545904|TestSearchForFire] unsearchedBuildingIDs:[29952, 11778, 18435, 10756, 24069, 29703, 31239, 28423, 26633, 27657, 12050, 11795, 9494, 17686, 16410, 21022, 13598, 9759, 18208, 32546, 10787, 23332, 27684, 20018, 28980, 32567, 21049, 18489, 10814, 32574, 27716, 28997, 17990, 27464, 19787, 9548, 20046, 13652, 22613, 24151, 12377, 29785, 10842, 23132, 27743, 12901, 27495, 15208, 20073, 26475, 12139, 21358, 15982, 10611, 29052, 18044, 13181, 23165, 14718, 11903, 9601, 15235, 20100, 12933, 30853, 22151, 21385, 34185, 13706, 28812, 24205, 10638, 29839, 11920, 20885, 30869, 23446, 18071, 23192, 27801, 28314, 9628, 15262, 18591, 12960, 11937, 22178, 20132, 13481, 26282, 17583, 18098, 13236, 14773, 28341, 20919, 9656, 27576, 12987, 21440, 17604, 26309, 22471, 25042, 20947, 23251, 27603, 30940, 11996, 21214, 24287, 22499, 11749, 13542, 24038, 10728, 25577, 28395, 20974, 27630, 14831, 11248, 13041, 12023, 16119, 24314]
